id,Nama,Kabupaten,Rating,Total_Review,Mood_Review,Link,Kategori,mood_clean,feature_text,rating_norm,review_norm
519,Casa Eatery,Denpasar,4.7,249, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | playground | pelayanan | pesan | ice cream | halaman | meeting | promo | latte | perkedel | bakwan jagung,https://www.google.com/maps/place/Casa+Eatery/data=!4m7!3m6!1s0x2dd24154ea6f3d19:0x4e5a9e0de67e7fdd!8m2!3d-8.6736188!4d115.2392921!16s%2Fg%2F11v0q4f58z!19sChIJGT1v6lRB0i0R3X9-5g2eWk4?authuser=0&hl=id&rclk=1,Sunset & View | Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground pelayanan pesan ice cream halaman meeting promo latte perkedel bakwan jagung, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground pelayanan pesan ice cream halaman meeting promo latte perkedel bakwan jagung sunset & view   family friendly   work from cafe   vibrant nightlife sunset & view   family friendly   work from cafe   vibrant nightlife denpasar,0.925,0.5130838738658683
520,Marble 8 Restaurant - Denpasar,Denpasar,4.9,112, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | dimsum | all you can eat | hotelnya | harganya | f&b | dinner | juli | ceker ayam | salted egg | senyum,https://www.google.com/maps/place/Marble+8+Restaurant+-+Denpasar/data=!4m7!3m6!1s0x2dd241f7d5dde7c3:0x75c1f26f99016ca8!8m2!3d-8.6797546!4d115.2035054!16s%2Fg%2F11vpyx_m_d!19sChIJw-fd1fdB0i0RqGwBmW_ywXU?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket dimsum all you can eat hotelnya harganya f&b dinner juli ceker ayam salted egg senyum, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket dimsum all you can eat hotelnya harganya f&b dinner juli ceker ayam salted egg senyum work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly denpasar,0.9750000000000001,0.42870118375672306
521,The Dog House Cafe,Denpasar,5.0,153, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | anjing | steak | yoga | brunch | smoothies | protein | the menu | sandwich korea | sandwich kimchi | adopsi,https://www.google.com/maps/place/The+Dog+House+Cafe/data=!4m7!3m6!1s0x2dd2392c9489a603:0x30339653283b656c!8m2!3d-8.64927!4d115.135404!16s%2Fg%2F11xt1d9vcn!19sChIJA6aJlCw50i0RbGU7KFOWMzA?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket anjing steak yoga brunch smoothies protein the menu sandwich korea sandwich kimchi adopsi, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket anjing steak yoga brunch smoothies protein the menu sandwich korea sandwich kimchi adopsi work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,1.0,0.4615972851858424
522,9-11 Cafe,Denpasar,4.6,3621, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | meeting | dinner | lantai | kak | barbershop | coworking space | aglio olio | sambal matah | dewi | berbuka puasa,https://www.google.com/maps/place/9-11+Cafe/data=!4m7!3m6!1s0x2dd24732b62652f5:0xa92e7541ee7966af!8m2!3d-8.6810551!4d115.1883774!16s%2Fg%2F11c2kb0shm!19sChIJ9VImtjJH0i0Rr2Z57kF1Lqk?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket meeting dinner lantai kak barbershop coworking space aglio olio sambal matah dewi berbuka puasa, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket meeting dinner lantai kak barbershop coworking space aglio olio sambal matah dewi berbuka puasa work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,0.8999999999999999,0.7971660247014145
523,Ceremonial Matcha & Coffee Space,Denpasar,4.8,234, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | creamy | harga | parkir | manis | marshmallow | pesan | samosa | aren | truffle | standar,https://www.google.com/maps/place/Ceremonial+Matcha+%26+Coffee+Space/data=!4m7!3m6!1s0x2dd24100647fac73:0xec057fd7e8802e70!8m2!3d-8.6563182!4d115.2147251!16s%2Fg%2F11yqlcqwy0!19sChIJc6x_ZABB0i0RcC6A6Nd_Bew?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket creamy harga parkir manis marshmallow pesan samosa aren truffle standar, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket creamy harga parkir manis marshmallow pesan samosa aren truffle standar work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly denpasar,0.95,0.5065086441761695
524,Cafe latéO,Denpasar,4.5,852, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | matcha | toilet | kasir | green tea | ini | santai | chicken wings | colokan | parfait | tax,https://www.google.com/maps/place/Cafe+lat%C3%A9O/data=!4m7!3m6!1s0x2dd240a3d0e01c49:0x99285691dfdf1d7d!8m2!3d-8.6559143!4d115.2091598!16s%2Fg%2F11c5sr9ffg!19sChIJSRzg0KNA0i0RfR3f35FWKJk?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket matcha toilet kasir green tea santai chicken wings colokan parfait tax, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket matcha toilet kasir green tea santai chicken wings colokan parfait tax work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,0.875,0.6435035544296202
525,NADHI heritage,Denpasar,4.8,544, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | lantai | stationery | konsep | grosir | kaya toast | toko buku | aesthetic | gajah | vintage | kue,https://www.google.com/maps/place/NADHI+heritage/data=!4m7!3m6!1s0x2dd24098a90c73ad:0xf275c9550c406d!8m2!3d-8.6551327!4d115.2116602!16s%2Fg%2F1pzvzb1ct!19sChIJrXMMqZhA0i0RbUAMVcl18gA?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai stationery konsep grosir kaya toast toko buku aesthetic gajah vintage kue, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai stationery konsep grosir kaya toast toko buku aesthetic gajah vintage kue work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,0.95,0.5958993346135595
526,NOIR Cafe,Denpasar,4.6,446, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | lantai | foto | desain | aesthetic | kartun | tomyam | bridal shower | dinner | pesan | spagetti,https://www.google.com/maps/place/NOIR+Cafe/data=!4m7!3m6!1s0x2dd23f590986926b:0xf38414c09ec016ce!8m2!3d-8.6139392!4d115.1929855!16s%2Fg%2F11lglcdcfp!19sChIJa5KGCVk_0i0RzhbAnsAUhPM?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai foto desain aesthetic kartun tomyam bridal shower dinner pesan spagetti, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai foto desain aesthetic kartun tomyam bridal shower dinner pesan spagetti work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,0.8999999999999999,0.5748345933310475
527,In-laws Coffee Denpasar,Denpasar,4.5,715, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | lantai | wifi | pesan | nasi goreng | meeting | salted egg | motor | ayam jamur | kambing | jujur,https://www.google.com/maps/place/In-laws+Coffee+Denpasar/data=!4m7!3m6!1s0x2dd2412bcab00fab:0x4917df287ecc0fcc!8m2!3d-8.6649114!4d115.2152786!16s%2Fg%2F11pyc0xxdf!19sChIJqw-wyitB0i0RzA_MfijfF0k?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai wifi pesan nasi goreng meeting salted egg motor ayam jamur kambing jujur, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket lantai wifi pesan nasi goreng meeting salted egg motor ayam jamur kambing jujur work from cafe   vibrant nightlife work from cafe   vibrant nightlife denpasar,0.875,0.6248986311200819
528,Etu Coffee,Denpasar,4.8,288, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | parkir | luas | atmosphere | aesthetic | wifi | pagi | meeting room | colokan | rice | diskon,https://www.google.com/maps/place/Etu+Coffee/data=!4m7!3m6!1s0x2dd241a66e15e2cf:0x6a2f547007b61a89!8m2!3d-8.6743412!4d115.2070034!16s%2Fg%2F11shk_ggcc!19sChIJz-IVbqZB0i0RiRq2B3BUL2o?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket parkir luas atmosphere aesthetic wifi pagi meeting room colokan rice diskon, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket parkir luas atmosphere aesthetic wifi pagi meeting room colokan rice diskon family friendly   work from cafe   vibrant nightlife family friendly   work from cafe   vibrant nightlife denpasar,0.95,0.528488754953706
529,Jaen Food Tabanan,Tabanan,4.9,8, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Jaen+Food+Tabanan/data=!4m7!3m6!1s0x2dd23b09ed6adfc1:0x768cb50b3bce66bc!8m2!3d-8.5459129!4d115.1333916!16s%2Fg%2F11pyjsljk1!19sChIJwd9q7Qk70i0RvGbOOwu1jHY?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife tabanan,0.9750000000000001,0.15983175479463343
530,Depot Pojok Melati,Tabanan,4.6,206, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | nasi campur | rawon | mie ayam | makan siang | meja | mie goreng | gado | ayam jamur | sarang burung | bahasa hokkien,https://www.google.com/maps/place/Depot+Pojok+Melati/data=!4m7!3m6!1s0x2dd2416515b148f5:0x186343998cc408ad!8m2!3d-8.5402035!4d115.1261243!16s%2Fg%2F11pq0xbmn6!19sChIJ9UixFWVB0i0RrQjEjJlDYxg?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi campur rawon mie ayam makan siang meja mie goreng gado ayam jamur sarang burung bahasa hokkien, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi campur rawon mie ayam makan siang meja mie goreng gado ayam jamur sarang burung bahasa hokkien work from cafe   vibrant nightlife work from cafe   vibrant nightlife tabanan,0.8999999999999999,0.4930270702448286
531,Nyantra Café & Eatery,Tabanan,4.5,211, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | sawah | tanah lot | salad | kolam renang | steak | smoothie bowl | mie goreng | gnocchi | jalan kaki | uang,https://www.google.com/maps/place/Nyantra+Caf%C3%A9+%26+Eatery/data=!4m7!3m6!1s0x2dd239543cc18157:0x7dfe5a7dfb496326!8m2!3d-8.616755!4d115.090164!16s%2Fg%2F11kjg484vl!19sChIJV4HBPFQ50i0RJmNJ-31a_n0?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sawah tanah lot salad kolam renang steak smoothie bowl mie goreng gnocchi jalan kaki uang, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket sawah tanah lot salad kolam renang steak smoothie bowl mie goreng gnocchi jalan kaki uang sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife tabanan,0.875,0.49556336355255903
532,Kober Mie Bali - Tabanan,Tabanan,3.7,1830, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | pelayanan | kasir | pesan | udang | dimsum | sawah | rambutan | level | gelas | basi,https://www.google.com/maps/place/Kober+Mie+Bali+-+Tabanan/data=!4m7!3m6!1s0x2dd23b1b5ed97485:0xc3032680360966e5!8m2!3d-8.5525715!4d115.1327166!16s%2Fg%2F11h54fwn5_!19sChIJhXTZXhs70i0R5WYJNoAmA8M?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket pelayanan kasir pesan udang dimsum sawah rambutan level gelas basi, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket pelayanan kasir pesan udang dimsum sawah rambutan level gelas basi sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife tabanan,0.675,0.7246754172375593
533,Depot Surabaya,Tabanan,4.9,18, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | nasi | bubur,https://www.google.com/maps/place/Depot+Surabaya/data=!4m7!3m6!1s0x2dd23a5936773cb3:0x54b8403a5839d8a6!8m2!3d-8.5387749!4d115.1240574!16s%2Fg%2F11csrfj3ns!19sChIJszx3Nlk60i0Rptg5WDpAuFQ?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi bubur, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi bubur work from cafe   vibrant nightlife work from cafe   vibrant nightlife tabanan,0.9750000000000001,0.23923497520624307
534,biZakaya sushi,Tabanan,4.4,427, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | harga | pelayanan | chinese food | parkir | kantong | pesanan | pilihan | karaoke | nasi goreng | permata,https://www.google.com/maps/place/biZakaya+sushi/data=!4m7!3m6!1s0x2dd23b72fdde4bbd:0x1072a32975a00e6d!8m2!3d-8.5405734!4d115.1331786!16s%2Fg%2F11ghpy25yr!19sChIJvUve_XI70i0RbQ6gdSmjchA?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga pelayanan chinese food parkir kantong pesanan pilihan karaoke nasi goreng permata, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga pelayanan chinese food parkir kantong pesanan pilihan karaoke nasi goreng permata work from cafe   vibrant nightlife   budget friendly work from cafe   vibrant nightlife   budget friendly tabanan,0.8500000000000001,0.5702189026343233
535,Warung Kita Dewi Sri,Tabanan,4.3,699, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | harga | sawah | luas | bebek | parkir | gurame | bali timbungan | ruang meeting | strategis | pemandangan,https://www.google.com/maps/place/Warung+Kita+Dewi+Sri/data=!4m7!3m6!1s0x2dd23bcbddd2073d:0x227c8968f2cc7132!8m2!3d-8.5601071!4d115.1517973!16s%2Fg%2F1pzwfjdyf!19sChIJPQfS3cs70i0RMnHM8miJfCI?authuser=0&hl=id&rclk=1,Sunset & View | Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga sawah luas bebek parkir gurame bali timbungan ruang meeting strategis pemandangan, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket harga sawah luas bebek parkir gurame bali timbungan ruang meeting strategis pemandangan sunset & view   family friendly   work from cafe   vibrant nightlife   budget friendly sunset & view   family friendly   work from cafe   vibrant nightlife   budget friendly tabanan,0.825,0.6224970454030581
